title,address,access,outline,floor,fee,management_fee,deposit,gratuity,madori,menseki,url,age,total_floor,route_1,station_1,time_1,route_2,station_2,time_2,route_3,station_3,time_3
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",8階,175000,15000,175000,0,1LDK,46.32,https://suumo.jp/chintai/jnc_000086708644/?bc=100355949060,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",6階,176000,15000,176000,0,1LDK,44.39,https://suumo.jp/chintai/jnc_000086716941/?bc=100343125609,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",11階,183000,15000,183000,0,1LDK,46.32,https://suumo.jp/chintai/jnc_000087676799/?bc=100357011573,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",8階,184000,15000,184000,0,1LDK,44.39,https://suumo.jp/chintai/jnc_000086723773/?bc=100356776160,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",12階,188000,15000,188000,0,1LDK,46.32,https://suumo.jp/chintai/jnc_000086708641/?bc=100355949066,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",9階,188000,15000,188000,0,1LDK,44.39,https://suumo.jp/chintai/jnc_000086716945/?bc=100343125564,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
東京メトロ南北線 本駒込駅 14階建 新築,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩7分
都営三田線/千石駅 歩12分
","
築1年
14階建
",12階,192000,15000,192000,0,1LDK,44.39,https://suumo.jp/chintai/jnc_000087676800/?bc=100357011575,1,14,東京メトロ南北線,本駒込,1,都営三田線,白山,7,都営三田線,千石,12
グランパセオ本郷三丁目,東京都文京区本郷３,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
都営大江戸線/本郷三丁目駅 歩7分
東京メトロ千代田線/湯島駅 歩9分
","
築3年
13階建
",6階,122000,12000,0,0,1K,25.51,https://suumo.jp/chintai/jnc_000086888607/?bc=100356457280,3,13,東京メトロ丸ノ内線,本郷三丁目,7,都営大江戸線,本郷三丁目,7,東京メトロ千代田線,湯島,9
グランパセオ本郷三丁目,東京都文京区本郷３,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
都営大江戸線/本郷三丁目駅 歩7分
東京メトロ千代田線/湯島駅 歩9分
","
築3年
13階建
",2階,183000,15000,0,0,1LDK,40.83,https://suumo.jp/chintai/jnc_000086888605/?bc=100356540970,3,13,東京メトロ丸ノ内線,本郷三丁目,7,都営大江戸線,本郷三丁目,7,東京メトロ千代田線,湯島,9
グランパセオ本郷三丁目,東京都文京区本郷３,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
都営大江戸線/本郷三丁目駅 歩7分
東京メトロ千代田線/湯島駅 歩9分
","
築3年
13階建
",6階,187000,15000,0,0,1LDK,40.83,https://suumo.jp/chintai/jnc_000086888606/?bc=100300470844,3,13,東京メトロ丸ノ内線,本郷三丁目,7,都営大江戸線,本郷三丁目,7,東京メトロ千代田線,湯島,9
ハイツ大原,東京都文京区千石４,"
都営三田線/千石駅 歩6分
ＪＲ山手線/巣鴨駅 歩14分
東京メトロ丸ノ内線/新大塚駅 歩16分
","
築14年
2階建
",1階,102000,3000,102000,102000,1DK,33.12,https://suumo.jp/chintai/jnc_000087559289/?bc=100361066734,14,2,都営三田線,千石,6,ＪＲ山手線,巣鴨,14,東京メトロ丸ノ内線,新大塚,16
フォレンツタワー文京千石,東京都文京区千石３,"
都営三田線/千石駅 歩5分
ＪＲ山手線/巣鴨駅 歩15分

","
築15年
14階建
",2階,175000,9000,0,0,2DK,50.08,https://suumo.jp/chintai/jnc_000086292608/?bc=100360533936,15,14,都営三田線,千石,5,ＪＲ山手線,巣鴨,15,0,0,0
ジェノヴィア東大前グリーンヴェール,東京都文京区本郷５,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
東京メトロ南北線/東大前駅 歩8分
都営三田線/春日駅 歩8分
","
築8年
14階建
",7階,126500,15000,0,126500,1K,25.46,https://suumo.jp/chintai/jnc_000087210481/?bc=100359060096,8,14,東京メトロ丸ノ内線,本郷三丁目,7,東京メトロ南北線,東大前,8,都営三田線,春日,8
ジェノヴィア東大前グリーンヴェール,東京都文京区本郷５,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
東京メトロ南北線/東大前駅 歩8分
都営三田線/春日駅 歩8分
","
築8年
14階建
",14階,130000,15000,0,130000,1K,25.56,https://suumo.jp/chintai/jnc_000087173637/?bc=100358540209,8,14,東京メトロ丸ノ内線,本郷三丁目,7,東京メトロ南北線,東大前,8,都営三田線,春日,8
ジェノヴィア東大前グリーンヴェール,東京都文京区本郷５,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
東京メトロ南北線/東大前駅 歩8分
都営三田線/春日駅 歩8分
","
築8年
14階建
",11階,184500,18000,184500,184500,1LDK,40.6,https://suumo.jp/chintai/jnc_000087210480/?bc=100358855773,8,14,東京メトロ丸ノ内線,本郷三丁目,7,東京メトロ南北線,東大前,8,都営三田線,春日,8
ファミリーハイツ・ハムサン,東京都文京区千駄木３,"
ＪＲ山手線/西日暮里駅 歩7分
東京メトロ千代田線/千駄木駅 歩7分
ＪＲ山手線/日暮里駅 歩13分
","
築37年
3階建
",3階,135000,0,135000,135000,2LDK,47.85,https://suumo.jp/chintai/jnc_000065564602/?bc=100323706506,37,3,ＪＲ山手線,西日暮里,7,東京メトロ千代田線,千駄木,7,ＪＲ山手線,日暮里,13
パークスクエア文京音羽,東京都文京区音羽１,"
東京メトロ有楽町線/江戸川橋駅 歩5分
東京メトロ有楽町線/護国寺駅 歩6分
東京メトロ丸ノ内線/茗荷谷駅 歩12分
","
築21年
地下2地上16階建
",5階,140000,10000,140000,140000,1LDK,35.66,https://suumo.jp/chintai/jnc_000087591765/?bc=100360680065,21,16,東京メトロ有楽町線,江戸川橋,5,東京メトロ有楽町線,護国寺,6,東京メトロ丸ノ内線,茗荷谷,12
東京メトロ南北線 本駒込駅 5階建 築2年,東京都文京区千駄木５,"
東京メトロ南北線/本駒込駅 歩8分
東京メトロ千代田線/千駄木駅 歩13分
ＪＲ山手線/西日暮里駅 歩16分
","
築2年
5階建
",5階,150000,10000,0,0,1LDK,40.06,https://suumo.jp/chintai/jnc_000085653745/?bc=100359807019,2,5,東京メトロ南北線,本駒込,8,東京メトロ千代田線,千駄木,13,ＪＲ山手線,西日暮里,16
東京メトロ丸ノ内線 後楽園駅 15階建 築19年,東京都文京区春日２,"
東京メトロ丸ノ内線/後楽園駅 歩9分
都営大江戸線/飯田橋駅 歩9分
ＪＲ中央線/飯田橋駅 歩11分
","
築19年
15階建
",14階,290000,15000,290000,290000,3LDK,68.94,https://suumo.jp/chintai/jnc_000087639626/?bc=100360988091,19,15,東京メトロ丸ノ内線,後楽園,9,都営大江戸線,飯田橋,9,ＪＲ中央線,飯田橋,11
東京メトロ千代田線 湯島駅 12階建 築13年,東京都文京区湯島２,"
東京メトロ千代田線/湯島駅 歩5分
東京メトロ丸ノ内線/御茶ノ水駅 歩9分
東京メトロ銀座線/末広町駅 歩8分
","
築13年
12階建
",4階,100000,9500,100000,100000,1K,26.03,https://suumo.jp/chintai/jnc_000086873296/?bc=100356443487,13,12,東京メトロ千代田線,湯島,5,東京メトロ丸ノ内線,御茶ノ水,9,東京メトロ銀座線,末広町,8
東京メトロ千代田線 湯島駅 12階建 築13年,東京都文京区湯島２,"
東京メトロ千代田線/湯島駅 歩5分
東京メトロ丸ノ内線/御茶ノ水駅 歩9分
東京メトロ銀座線/末広町駅 歩8分
","
築13年
12階建
",9階,165000,20000,165000,0,1LDK,45.35,https://suumo.jp/chintai/jnc_000086082893/?bc=100358302699,13,12,東京メトロ千代田線,湯島,5,東京メトロ丸ノ内線,御茶ノ水,9,東京メトロ銀座線,末広町,8
東京メトロ有楽町線 東池袋駅 3階建 築3年,東京都文京区大塚６,"
東京メトロ有楽町線/東池袋駅 歩8分
東京メトロ丸ノ内線/新大塚駅 歩8分
東京メトロ有楽町線/護国寺駅 歩14分
","
築3年
3階建
",1階,153000,5000,153000,153000,1K,40.13,https://suumo.jp/chintai/jnc_000083453878/?bc=100334618888,3,3,東京メトロ有楽町線,東池袋,8,東京メトロ丸ノ内線,新大塚,8,東京メトロ有楽町線,護国寺,14
オープンレジデンシア本郷後楽園,東京都文京区本郷１,"
都営三田線/春日駅 歩3分
東京メトロ丸ノ内線/後楽園駅 歩4分
東京メトロ丸ノ内線/本郷三丁目駅 歩8分
","
築5年
11階建
",3階,150000,17000,0,225000,1LDK,32.46,https://suumo.jp/chintai/jnc_000086873289/?bc=100287898405,5,11,都営三田線,春日,3,東京メトロ丸ノ内線,後楽園,4,東京メトロ丸ノ内線,本郷三丁目,8
プロスパー小石川,東京都文京区小石川１,"
東京メトロ丸ノ内線/後楽園駅 歩8分
都営三田線/春日駅 歩8分
都営三田線/白山駅 歩13分
","
築3年
5階建
",5階,163000,20000,0,0,1LDK,43.5,https://suumo.jp/chintai/jnc_000086963232/?bc=100360692812,3,5,東京メトロ丸ノ内線,後楽園,8,都営三田線,春日,8,都営三田線,白山,13
プロスパー小石川,東京都文京区小石川１,"
東京メトロ丸ノ内線/後楽園駅 歩8分
都営三田線/春日駅 歩8分
都営三田線/白山駅 歩13分
","
築3年
5階建
",5階,183000,20000,0,0,1LDK,43.5,https://suumo.jp/chintai/jnc_000086968111/?bc=100360634520,3,5,東京メトロ丸ノ内線,後楽園,8,都営三田線,春日,8,都営三田線,白山,13
東京メトロ丸ノ内線 後楽園駅 5階建 築3年,東京都文京区小石川１,"
東京メトロ丸ノ内線/後楽園駅 歩8分
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩8分
","
築3年
5階建
",5階,183000,14000,0,0,1LDK,43.5,https://suumo.jp/chintai/jnc_000086963234/?bc=100310968635,3,5,東京メトロ丸ノ内線,後楽園,8,都営三田線,春日,8,東京メトロ南北線,後楽園,8
ヒューリックレジデンス駒込,東京都文京区本駒込６,"
都営三田線/千石駅 歩2分
ＪＲ山手線/巣鴨駅 歩8分
東京メトロ南北線/本駒込駅 歩14分
","
築12年
12階建
",3階,157000,7000,157000,157000,1LDK,44.46,https://suumo.jp/chintai/jnc_000086278957/?bc=100260699874,12,12,都営三田線,千石,2,ＪＲ山手線,巣鴨,8,東京メトロ南北線,本駒込,14
東京メトロ有楽町線 護国寺駅 地下1地上7階建 築9年,東京都文京区大塚１,"
東京メトロ有楽町線/護国寺駅 歩3分
東京メトロ丸ノ内線/茗荷谷駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩11分
","
築9年
地下1地上7階建
",2階,92000,6000,92000,92000,ワンルーム,20.72,https://suumo.jp/chintai/jnc_000051592248/?bc=100326452509,9,7,東京メトロ有楽町線,護国寺,3,東京メトロ丸ノ内線,茗荷谷,11,東京メトロ有楽町線,江戸川橋,11
東京メトロ有楽町線 護国寺駅 地下1地上7階建 築9年,東京都文京区大塚１,"
東京メトロ有楽町線/護国寺駅 歩3分
東京メトロ丸ノ内線/茗荷谷駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩11分
","
築9年
地下1地上7階建
",B1階,139000,10000,139000,139000,1LDK,43.82,https://suumo.jp/chintai/jnc_000085377002/?bc=100349045775,9,7,東京メトロ有楽町線,護国寺,3,東京メトロ丸ノ内線,茗荷谷,11,東京メトロ有楽町線,江戸川橋,11
東京メトロ南北線 本駒込駅 5階建 築2年,東京都文京区本駒込１,"
東京メトロ南北線/本駒込駅 歩3分
都営三田線/白山駅 歩5分
東京メトロ千代田線/千駄木駅 歩15分
","
築2年
5階建
",5階,145000,10000,145000,0,2K,34.48,https://suumo.jp/chintai/jnc_000076327146/?bc=100354381340,2,5,東京メトロ南北線,本駒込,3,都営三田線,白山,5,東京メトロ千代田線,千駄木,15
東京メトロ南北線 本駒込駅 5階建 築2年,東京都文京区本駒込１,"
東京メトロ南北線/本駒込駅 歩3分
都営三田線/白山駅 歩5分
東京メトロ千代田線/千駄木駅 歩15分
","
築2年
5階建
",2階,157000,12000,157000,0,1LDK,41.79,https://suumo.jp/chintai/jnc_000085975222/?bc=100360088061,2,5,東京メトロ南北線,本駒込,3,都営三田線,白山,5,東京メトロ千代田線,千駄木,15
東京メトロ南北線 本駒込駅 5階建 築2年,東京都文京区本駒込１,"
東京メトロ南北線/本駒込駅 歩3分
都営三田線/白山駅 歩5分
東京メトロ千代田線/千駄木駅 歩15分
","
築2年
5階建
",2階,171000,12000,171000,0,1LDK,48.64,https://suumo.jp/chintai/jnc_000086968141/?bc=100357146814,2,5,東京メトロ南北線,本駒込,3,都営三田線,白山,5,東京メトロ千代田線,千駄木,15
東京メトロ南北線 本駒込駅 5階建 築2年,東京都文京区本駒込１,"
東京メトロ南北線/本駒込駅 歩3分
都営三田線/白山駅 歩5分
東京メトロ千代田線/千駄木駅 歩15分
","
築2年
5階建
",5階,178000,12000,178000,0,1LDK,40.65,https://suumo.jp/chintai/jnc_000085383019/?bc=100360088165,2,5,東京メトロ南北線,本駒込,3,都営三田線,白山,5,東京メトロ千代田線,千駄木,15
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",1階,125000,10000,125000,0,ワンルーム,32.39,https://suumo.jp/chintai/jnc_000069286796/?bc=100356213673,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",1階,130000,10000,130000,0,ワンルーム,32.39,https://suumo.jp/chintai/jnc_000086781199/?bc=100352526970,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",1階,134000,10000,134000,0,ワンルーム,32.91,https://suumo.jp/chintai/jnc_000086297767/?bc=100352622092,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",1階,125000,20000,125000,0,ワンルーム,32.39,https://suumo.jp/chintai/jnc_000067483386/?bc=100357521348,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",3階,167000,10000,167000,0,1LDK,41.39,https://suumo.jp/chintai/jnc_000087343686/?bc=100344949072,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",3階,171000,10000,171000,0,1LDK,41.39,https://suumo.jp/chintai/jnc_000085121945/?bc=100344694838,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",4階,176000,10000,176000,0,1LDK,44.18,https://suumo.jp/chintai/jnc_000087440968/?bc=100360005562,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
ＧｒａｎＤｕｏ小石川,東京都文京区小石川３,"
都営三田線/春日駅 歩8分
東京メトロ南北線/後楽園駅 歩10分
都営三田線/白山駅 歩14分
","
築8年
7階建
",7階,179000,10000,179000,0,1LDK,41.39,https://suumo.jp/chintai/jnc_000084679550/?bc=100342065101,8,7,都営三田線,春日,8,東京メトロ南北線,後楽園,10,都営三田線,白山,14
千石1丁目アパート,東京都文京区千石１,"
都営三田線/千石駅 歩3分
ＪＲ山手線/巣鴨駅 歩13分
東京メトロ南北線/本駒込駅 歩18分
","
築36年
2階建
",2階,268000,0,536000,268000,3SLDK,84.14,https://suumo.jp/chintai/jnc_000087159524/?bc=100349323840,36,2,都営三田線,千石,3,ＪＲ山手線,巣鴨,13,東京メトロ南北線,本駒込,18
オーパスホームズ白山,東京都文京区向丘１,"
都営三田線/白山駅 歩5分
東京メトロ南北線/東大前駅 歩5分
都営大江戸線/春日駅 歩16分
","
築25年
11階建
",6階,230000,20000,230000,0,2LDK,61.32,https://suumo.jp/chintai/jnc_000085664112/?bc=100354472322,25,11,都営三田線,白山,5,東京メトロ南北線,東大前,5,都営大江戸線,春日,16
